twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , Karefnp, 956115900645740544, 2197380597, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:46:09 +0000 2018, 1516790769
twitter-search, .@MauraSirianni and I will be in Marshall County Kentucky with continued coverage this morning after 2 students wer… https://t.co/KbPZqphDt3, , RemadnaWKRN, 956115868072710144, 4741930520, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, , , 0.0, 0.0, Wed Jan 24 10:46:01 +0000 2018, 1516790761
twitter-search, RT @AlexMunday_2018: Eleven.11 school shootings so far this year. We aren't even through January.While the families &amp; students of today…, , SlythSeeker2017, 956115867976196096, 845788208503795712, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:46:01 +0000 2018, 1516790761
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , stab3216, 956115842500104192, 2199314653, en, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:55 +0000 2018, 1516790755
twitter-search, RT @GavinNewsom: There has been a school shooting in Kentucky that has left two teenagers dead and 17 injured and our country has become n…, , SBStarbuck, 956115838603612160, 1383070814, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme15/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:54 +0000 2018, 1516790754
twitter-search, RT @shannonrwatts: Zero school shootings in Canada so far this year. Ten in America. Meanwhile our own President hasn’t mentioned the sh…, , CorbinColtrane, 956115774715899905, 1050787094, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:39 +0000 2018, 1516790739
twitter-search, RT @Bakari_Sellers: The #1 story is NOT a School shooting in Kentucky. That’s where we are now...., , jmhpayne, 956115752553246721, 3443508673, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:33 +0000 2018, 1516790733
twitter-search, RT @MamaMilkSD: Again and again. It doesn’t have to be this way. We are the only developed country in the world who have this problem. We a…, , Siadasha, 956115735792807936, 824430755862437890, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, , , 0.0, 0.0, Wed Jan 24 10:45:29 +0000 2018, 1516790729
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , HotHamWater28, 956115734664503296, 311539725, en, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:29 +0000 2018, 1516790729
twitter-search, RT @wsbtv: NEW DETAILS: Student hurt in Kentucky school shooting says the teenage shooter “didn’t think twice” Coverage at 5:34 on Channel…, , elle__monique, 956115733695647744, 724800229535547394, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:29 +0000 2018, 1516790729
twitter-search, RT @iamTannenbaum: How bad is the gun violence problem in America?Well a school shooting just happened in Kentucky. The most recent scho…, , BRIXING_, 956115731707506693, 1942592065, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:28 +0000 2018, 1516790728
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , SteinMichel, 956115719648923648, 215393001, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:25 +0000 2018, 1516790725
twitter-search, 2 dead 17 injured in Kentucky school shooting; suspect held #D24 https://t.co/Tm25gRGabk https://t.co/W0SjnI2Kb1, , Info24US, 956115711671308289, 2690281202, en, <a href="http://reporte.us" rel="nofollow">Report US</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:24 +0000 2018, 1516790724
twitter-search, @realDonaldTrump Two kids were killed and 15 injured in a shooting in a high school in Kentucky yesterday and this… https://t.co/wakkGIkJlh, 25073877, rmgolomb, 956115706369671168, 499732777, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:22 +0000 2018, 1516790722
twitter-search, RT @ron_fournier: 20 shot 2 killed in 11th U.S. school shooting this year should be the story rocking DC.  https://t.co/o3pNgscabS, , terry_go_online, 956115704725504000, 2460397219, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:22 +0000 2018, 1516790722
twitter-search, RT @astroehlein: In the US school bells are becoming death knells: 11 school shootings in 2018 so far. It's 24 January… https://t.co/DXeJ…, , TheBharatMata, 956115699574882304, 2565089816, en, <a href="https://mobile.twitter.com" rel="nofollow">Mobile Web (M2)</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:21 +0000 2018, 1516790721
twitter-search, Wow. @mlcalderone this morning: "THE BIGGEST NEWS STORY IN THE U.S. on Tuesday was not a school shooting in Kentuck… https://t.co/rFFdbGCLT8, , bradley_WP, 956115691584851968, 1322712505, en, <a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>, http://pbs.twimg.com/profile_background_images/472928708668297216/XMtmMO9s.jpeg, , 0.0, 0.0, Wed Jan 24 10:45:19 +0000 2018, 1516790719
twitter-search, RT @shannonrwatts: Zero school shootings in Canada so far this year. Ten in America. Meanwhile our own President hasn’t mentioned the sh…, , CuthbertRichard, 956115689676443648, 411010619, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:18 +0000 2018, 1516790718
twitter-search, RT @natalie_allison: Dr. Oscar Guillamondegui medical director of @VUMChealth's trauma unit on the families from Kentucky school shooting…, , VUMCSurgRes, 956115669225037824, 4883133713, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:13 +0000 2018, 1516790713
twitter-search, RT @shannonrwatts: Zero school shootings in Canada so far this year. Ten in America. Meanwhile our own President hasn’t mentioned the sh…, , natuphillies, 956115665672339456, 263152418, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:13 +0000 2018, 1516790713
twitter-search, RT @JuddLegum: There have been 11 school shooting this year.It's JANUARY 23https://t.co/Ej0I9T7YDz, , Grtseeker, 956115664103772160, 83967276, en, <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, http://abs.twimg.com/images/themes/theme10/bg.gif, , 0.0, 0.0, Wed Jan 24 10:45:12 +0000 2018, 1516790712
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , jerjohner57, 956115653299179520, 815709902593265664, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, , , 0.0, 0.0, Wed Jan 24 10:45:10 +0000 2018, 1516790710
twitter-search, @AlysonBruner @cleveland19news Alyson just absolutely Horrible news to hear on the newest details on the deadly sc… https://t.co/2uc4w0ZgwI, 173362701, brianasch40, 956115652162486272, 1137063979, en, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:09 +0000 2018, 1516790709
twitter-search, RT @JuddLegum: There have been 11 school shooting this year.It's JANUARY 23https://t.co/Ej0I9T7YDz, , arxba, 956115644654727168, 3001595757, en, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, http://pbs.twimg.com/profile_background_images/634056554556354562/KM84sb_D.jpg, , 0.0, 0.0, Wed Jan 24 10:45:08 +0000 2018, 1516790708
twitter-search, RT @krassenstein: 2 students have been killed 19 injured at Marshall County High School in Kentucky.  It has been 6 Hours since this tra…, , aaanaiah, 956115631698571265, 755024430133309440, en, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:05 +0000 2018, 1516790705
twitter-search, RT @tarastrong: Hey #PresidentShithole care to comment on the senseless deaths of CHILDREN after the school shooting today in #Kentucky? Ho…, , ewa2457, 956115624090103808, 39330082, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:45:03 +0000 2018, 1516790703
twitter-search, RT @iamTannenbaum: How bad is the gun violence problem in America?Well a school shooting just happened in Kentucky. The most recent scho…, , fvcked_soul, 956115621317668865, 844493589984038912, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, , , 0.0, 0.0, Wed Jan 24 10:45:02 +0000 2018, 1516790702
twitter-search, RT @GavinNewsom: There has been a school shooting in Kentucky that has left two teenagers dead and 17 injured and our country has become n…, , ValleyChestnut, 956115616062148609, 510678495, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://pbs.twimg.com/profile_background_images/761081498/59b77f0ec4402c58a4bc300133545e92.jpeg, , 0.0, 0.0, Wed Jan 24 10:45:01 +0000 2018, 1516790701
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , islandlove13, 956115612522053632, 833115435033726976, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, , , 0.0, 0.0, Wed Jan 24 10:45:00 +0000 2018, 1516790700
twitter-search, RT @SocialWorkItOut: Not sure what hurts more: that two children's lives were extinguished today - and countless others traumatized - or th…, , PapenShannon, 956115605291257856, 358383455, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:58 +0000 2018, 1516790698
twitter-search, RT @JuddLegum: There have been 11 school shooting this year.It's JANUARY 23https://t.co/Ej0I9T7YDz, , TheKidSkoob, 956115598685229056, 29814162, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://pbs.twimg.com/profile_background_images/180011098/Me_Sheek.jpg, , 0.0, 0.0, Wed Jan 24 10:44:57 +0000 2018, 1516790697
twitter-search, RT @hatedtruthpig77: Breaking: 1 dead 7 injured in a Kentucky school shooting assailant apprehended! More to come !, , Daisy49103, 956115577441013760, 379648875, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme5/bg.gif, , 0.0, 0.0, Wed Jan 24 10:44:52 +0000 2018, 1516790692
twitter-search, RT @CyrusToulabi: My heart is w/ the victims &amp; families of the KENTUCKY SCHOOL SHOOTING. KY GOP oppose common sense #GunControl:- Gov.…, , echatepalla, 956115577344536577, 50666204, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://pbs.twimg.com/profile_background_images/655974335/as05x296th15ehowox3m.jpeg, , 0.0, 0.0, Wed Jan 24 10:44:52 +0000 2018, 1516790692
twitter-search, RT @teamtrace: Today's shooting at a Kentucky high school was the third shooting at an American K-12 school in 24 hours. https://t.co/5bx5g…, , moiskd, 956115572349161474, 1268353729, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:50 +0000 2018, 1516790690
twitter-search, RT @ron_fournier: 20 shot 2 killed in 11th U.S. school shooting this year should be the story rocking DC.  https://t.co/o3pNgscabS, , JerseyJo88, 956115568326782976, 422816456, en, <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:49 +0000 2018, 1516790689
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , Roc_aTee, 956115565684379648, 742891178346086402, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, , , 0.0, 0.0, Wed Jan 24 10:44:49 +0000 2018, 1516790689
twitter-search, RT @ckcable: Tragedy in #Kentcky today proud of my @VUMChealth colleagues involved in the care of the victims. Dr. Miller @goscar and the…, , VUMCSurgRes, 956115557086040065, 4883133713, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:47 +0000 2018, 1516790687
twitter-search, RT @Weinsteinlaw: Today the president of the United States attacked Jim Acosta Chuck Schumer the Democratic Party the FBI and Samsung b…, , PinGirl21, 956115550756843520, 724395564, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme9/bg.gif, , 0.0, 0.0, Wed Jan 24 10:44:45 +0000 2018, 1516790685
twitter-search, RT @_L_o_r_i_: Kentucky high school shooting leaves at least one dead and multiple wounded officials say https://t.co/PrAr4aY16o via @FoxN…, , Daisy49103, 956115543915888640, 379648875, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme5/bg.gif, , 0.0, 0.0, Wed Jan 24 10:44:44 +0000 2018, 1516790684
twitter-search, @realDonaldTrump Instead of deflecting from the FBI investigation into your treasonous collusion perhaps our POTUS… https://t.co/UdmsAfupXJ, 25073877, PeteFriesen3, 956115542477295616, 845736330382528516, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, , , 0.0, 0.0, Wed Jan 24 10:44:43 +0000 2018, 1516790683
twitter-search, RT @iamTannenbaum: How bad is the gun violence problem in America?Well a school shooting just happened in Kentucky. The most recent scho…, , artdegraef, 956115538249486336, 407171048, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:42 +0000 2018, 1516790682
twitter-search, In. 23.Days.  https://t.co/kPIgYOlVfM, , MoElleithee, 956115523145781248, 23534104, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme14/bg.gif, , 0.0, 0.0, Wed Jan 24 10:44:39 +0000 2018, 1516790679
twitter-search, RT @BoyceWP: School Shooting in Kentucky Is Nation’s 11th of Year. It’s Jan. 23: https://t.co/tFAsOzWySz, , orlaith80, 956115522688618496, 24699079, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://pbs.twimg.com/profile_background_images/146647475/xdfdd25fa44008205cbf26403f3bf61a.png, , 0.0, 0.0, Wed Jan 24 10:44:39 +0000 2018, 1516790679
twitter-search, Kentucky school shooting: 2 dead 13 wounds after high schooler opens fire https://t.co/fCARSeE2nJ https://t.co/4cU7iwPUVD, , imran01485, 956115516887838720, 761125286003998720, en, <a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>, , , 0.0, 0.0, Wed Jan 24 10:44:37 +0000 2018, 1516790677
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , 23SkidooSt, 956115512328585216, 782553103388336129, en, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:36 +0000 2018, 1516790676
twitter-search, RT @Beth_Coryell: The active shooter incident at Marshall Co. High School is the 11th of the year. Let that sink in when you realize it’s o…, , sonofselassie, 956115510273478657, 178557358, en, <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, http://pbs.twimg.com/profile_background_images/227129656/me.jpg, , 0.0, 0.0, Wed Jan 24 10:44:36 +0000 2018, 1516790676
twitter-search, RT @ddale8: There have been eleven school shootings in the United States this month. https://t.co/JKPmiuXfqI, , KnockProps, 956115502660759552, 533035237, en, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, http://abs.twimg.com/images/themes/theme5/bg.gif, , 0.0, 0.0, Wed Jan 24 10:44:34 +0000 2018, 1516790674
twitter-search, Two teens were killed in a Kentucky school shooting yesterday. Here are the President’s tweets... https://t.co/UwyYIugyux, , Sharkus72, 956115475020288000, 76313270, en, <a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>, http://abs.twimg.com/images/themes/theme2/bg.gif, , 0.0, 0.0, Wed Jan 24 10:44:27 +0000 2018, 1516790667
twitter-search, RT @AP: BREAKING: Gov. Matt Bevin: 2 killed and 19 injured in shooting at Kentucky high school; suspect is a 15-year-old male student who w…, , Underdrill, 956115471459389440, 1581583939, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:26 +0000 2018, 1516790666
twitter-search, Kentucky school shooting: 2 dead 13 wounds after high schooler opens fire https://t.co/J4ugYwQ5lC https://t.co/1fyDyPLDG6, , imransohail270, 956115455973953536, 2785578722, en, <a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:23 +0000 2018, 1516790663
twitter-search, RT @edmorrisonline: The two students killed during the shooting spree at Marshall County High School in Benton Kentucky on Tuesday have…, , dexbeflexin, 956115450378698752, 1928108383, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:21 +0000 2018, 1516790661
twitter-search, RT @eugenegu: Was scrubbed into a kidney transplant when I heard several nurses prepare for the high school shooting victims helicoptered i…, , mantomendham, 956115449942593536, 2279120736, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:21 +0000 2018, 1516790661
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , ltersinar1, 956115445857308672, 829810673253281793, en, <a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>, , , 0.0, 0.0, Wed Jan 24 10:44:20 +0000 2018, 1516790660
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , jGibson_Hanes, 956115444162859009, 813725182175092736, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, , , 0.0, 0.0, Wed Jan 24 10:44:20 +0000 2018, 1516790660
twitter-search, RT @eugenegu: Was scrubbed into a kidney transplant when I heard several nurses prepare for the high school shooting victims helicoptered i…, , AgnesAnneM, 956115420670394378, 4037292201, en, <a href="https://mobile.twitter.com" rel="nofollow">Twitter Lite</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:14 +0000 2018, 1516790654
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , TonyaLeeOrtega1, 956115414613831681, 836788887192121344, en, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, , , 0.0, 0.0, Wed Jan 24 10:44:13 +0000 2018, 1516790653
twitter-search, Kentucky school shooting kills two wounds 13 teen arrested https://t.co/0jpfCzgBcP, , dzrhdagupan, 956115407223640064, 739785565067841536, en, <a href="https://ifttt.com" rel="nofollow">IFTTT</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:11 +0000 2018, 1516790651
twitter-search, Two dead 20 wounded in Kentucky high school shooting https://t.co/xbSMRyJBp9 https://t.co/LBgmkmj1TM, , Troy_Tuker, 956115404140638208, 3865477169, en, <a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>, http://abs.twimg.com/images/themes/theme1/bg.png, , 0.0, 0.0, Wed Jan 24 10:44:10 +0000 2018, 1516790650
twitter-search, RT @shannonrwatts: Zero school shootings in Canada so far this year. Ten in America. Meanwhile our own President hasn’t mentioned the sh…, , littlewing628, 956115386033934336, 839826610094223362, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, , , 0.0, 0.0, Wed Jan 24 10:44:06 +0000 2018, 1516790646
twitter-search, RT @shannonrwatts: My God. Two Americans were killed and 15 were injured in a shooting today at a Kentucky high school. What is wrong with…, , wse71, 956115385878765568, 824460226862743552, en, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, , , 0.0, 0.0, Wed Jan 24 10:44:06 +0000 2018, 1516790646
twitter-search, Authorities in Kentucky say the 15-year-old student suspected in today's deadly school shooting will be charged wit… https://t.co/VC0zSrE5cH, , Nightline, 956115381105692672, 19740592, en, <a href="http://www.socialflow.com" rel="nofollow">SocialFlow</a>, http://pbs.twimg.com/profile_background_images/817809095/e234599d07b8002c9be224f9e5911b22.jpeg, , 0.0, 0.0, Wed Jan 24 10:44:05 +0000 2018, 1516790645
